,dir,analysis_id,file_name,size,analysis_data_uri,cellid
94,3,b641482e-ffc1-4c71-9f9d-ba81af01dc1b,G28621.MUTZ-3.1.bam,9308542251,https://cghub.ucsc.edu/cghub/data/analysis/download/b641482e-ffc1-4c71-9f9d-ba81af01dc1b,MUTZ-3
95,3,7574b193-deec-46fb-92be-65e997d2164f,G28078.JHUEM-2.1.bam,10904160873,https://cghub.ucsc.edu/cghub/data/analysis/download/7574b193-deec-46fb-92be-65e997d2164f,JHUEM-2
96,3,e40f5bc2-a2c9-4b12-9737-6ae9689845b1,G28591.NCI-H1703.1.bam,18053298407,https://cghub.ucsc.edu/cghub/data/analysis/download/e40f5bc2-a2c9-4b12-9737-6ae9689845b1,NCI-H1703
97,3,26ecf9ab-4bee-4441-a928-b94b984ee9ac,G26226.NCI-N87.2.bam,28997345810,https://cghub.ucsc.edu/cghub/data/analysis/download/26ecf9ab-4bee-4441-a928-b94b984ee9ac,NCI-N87
98,3,b20be3a8-48c8-4454-8a8f-6266250615b8,G28833.HMC-1-8.3.bam,14703714981,https://cghub.ucsc.edu/cghub/data/analysis/download/b20be3a8-48c8-4454-8a8f-6266250615b8,HMC-1-8
99,3,a5a2665a-3c59-4e2b-a86f-39ef944991d8,G28063.KARPAS-299.1.bam,9916144688,https://cghub.ucsc.edu/cghub/data/analysis/download/a5a2665a-3c59-4e2b-a86f-39ef944991d8,KARPAS-299
100,3,e71e9034-3b6f-404a-bdaf-be31645d02a6,G25213.NCI-H2227.1.bam,12893264844,https://cghub.ucsc.edu/cghub/data/analysis/download/e71e9034-3b6f-404a-bdaf-be31645d02a6,NCI-H2227
101,3,53ca5419-1e95-453a-adf4-ba7e81bdb386,G27300.BT-483.1.bam,17286296215,https://cghub.ucsc.edu/cghub/data/analysis/download/53ca5419-1e95-453a-adf4-ba7e81bdb386,BT-483
102,3,9f0edb12-a857-4883-869e-014040229f99,G28536.NH-6.1.bam,16335114877,https://cghub.ucsc.edu/cghub/data/analysis/download/9f0edb12-a857-4883-869e-014040229f99,NH-6
103,3,67839f64-5c08-43bb-bf96-a7a731f2a6bd,G28042.KMRC-3.1.bam,10999033099,https://cghub.ucsc.edu/cghub/data/analysis/download/67839f64-5c08-43bb-bf96-a7a731f2a6bd,KMRC-3
104,3,dcd15735-9f36-4dbf-9616-b21e42d4ef80,G30632.WM-793.1.bam,14038130658,https://cghub.ucsc.edu/cghub/data/analysis/download/dcd15735-9f36-4dbf-9616-b21e42d4ef80,WM-793
105,3,2a6d6e8f-aabc-4357-9fc8-5cde0e70ac13,G30636.U-118_MG.1.bam,23553156502,https://cghub.ucsc.edu/cghub/data/analysis/download/2a6d6e8f-aabc-4357-9fc8-5cde0e70ac13,U-118_MG
106,3,2ec9ccd5-e589-4938-9883-93171e660da5,G28002.KASUMI-2.1.bam,9489615357,https://cghub.ucsc.edu/cghub/data/analysis/download/2ec9ccd5-e589-4938-9883-93171e660da5,KASUMI-2
107,3,3e7bc3e5-c6a2-4b88-b675-d56d70c20af5,G28062.MEL-HO.1.bam,10564279394,https://cghub.ucsc.edu/cghub/data/analysis/download/3e7bc3e5-c6a2-4b88-b675-d56d70c20af5,MEL-HO
108,3,b2a44333-e844-429f-9509-da19cb28b8fa,G28601.OAW28.1.bam,18372677121,https://cghub.ucsc.edu/cghub/data/analysis/download/b2a44333-e844-429f-9509-da19cb28b8fa,OAW28
